size,wer,speed,quotes,nwords,class
small,0.5,1.7738168239593506,power down,2,FasterWhisper
small,0.0,1.740128755569458,power off,2,FasterWhisper
small,0.0,1.7945830821990967,sleep for a while,4,FasterWhisper
small,0.0,2.270263910293579,sleep for a bit,4,FasterWhisper
small,0.0,2.303877115249634,let's sleep,2,FasterWhisper
small,0.0,1.9338088035583496,go to power-saving mode,5,FasterWhisper
small,0.0,1.8060810565948486,take a nap,3,FasterWhisper
small,3.0,2.0132689476013184,suspend,1,FasterWhisper
small,0.0,2.3313698768615723,ignore my words from now on,6,FasterWhisper
small,0.0,2.178267002105713,hibernate,1,FasterWhisper
small,0.0,1.9432811737060547,power nap,2,FasterWhisper
small,0.3333333333333333,1.8716537952423096,power-saving state,3,FasterWhisper
small,0.0,2.0620899200439453,okay thats enough now thank you,6,FasterWhisper
small,0.0,2.3344428539276123,go to bed now,4,FasterWhisper
small,0.6666666666666666,2.0934109687805176,"bed time, robot",3,FasterWhisper
small,0.0,1.8126437664031982,time to sleep,3,FasterWhisper
small,0.6666666666666666,1.847076177597046,"nap time, robot",3,FasterWhisper
small,0.0,2.132221221923828,hibernate for now please ,4,FasterWhisper
small,inf,2.55208420753479,,0,FasterWhisper
small,0.0,1.9652631282806396,wait for a bit,4,FasterWhisper
small,0.0,1.8494460582733154,wait a sec,3,FasterWhisper
small,1.0,1.841883897781372,wait,1,FasterWhisper
small,0.0,1.850437879562378,Wait a second,3,FasterWhisper
small,0.0,1.9999558925628662,wait for me,3,FasterWhisper
small,0.0,2.3232011795043945,let's take a break,4,FasterWhisper
small,0.0,1.942929983139038,hold on a second,4,FasterWhisper
small,0.0,2.2344610691070557,pause for a moment,4,FasterWhisper
small,0.0,1.8567249774932861,stop for now,3,FasterWhisper
small,0.0,1.854111909866333,let's pause here,3,FasterWhisper
small,0.0,2.1096110343933105,take a breather,3,FasterWhisper
small,0.0,2.3157529830932617,let's slow down for a bit,6,FasterWhisper
small,0.0,2.1760318279266357,put a pin in it,5,FasterWhisper
small,0.0,1.9012861251831055,let's pause and regroup,4,FasterWhisper
small,0.0,2.010810136795044,hold your horses,3,FasterWhisper
small,0.5,1.9470138549804688,let's take a timeout,4,FasterWhisper
small,0.0,1.9677512645721436,let's pause and come back later,6,FasterWhisper
small,0.0,2.3779797554016113,stop what you're doing,4,FasterWhisper
small,0.0,1.9510021209716797,let's take a short intermission,5,FasterWhisper
small,0.0,1.8482322692871094,Let's take a break.,4,FasterWhisper
small,0.0,1.8914611339569092,Pause for a bit.,4,FasterWhisper
small,0.0,1.8982670307159424,Hold on a moment.,4,FasterWhisper
small,0.0,2.4501898288726807,Let's regroup.,2,FasterWhisper
small,0.0,2.208378791809082,Let's take a breather.,4,FasterWhisper
small,0.0,1.8209919929504395,Let's halt temporarily.,3,FasterWhisper
small,0.0,1.8680062294006348,Let's take a recess.,4,FasterWhisper
small,0.0,1.8793902397155762,Let's reflect briefly.,3,FasterWhisper
small,0.6666666666666666,2.235301971435547,Take a timeout.,3,FasterWhisper
small,0.0,2.1966140270233154,Let's rest up.,3,FasterWhisper
small,0.0,1.9039149284362793,Let's come back later.,4,FasterWhisper
small,0.0,2.08473801612854,Put it aside for now.,5,FasterWhisper
small,0.0,1.9018433094024658,Hold off a bit.,4,FasterWhisper
small,0.0,1.8628149032592773,Take a short break.,4,FasterWhisper
small,0.0,2.2606210708618164,Let's refocus.,2,FasterWhisper
small,0.0,2.249939203262329,Take a hiatus.,3,FasterWhisper
small,0.3333333333333333,1.8285088539123535,Take a breather.,3,FasterWhisper
small,0.0,1.8963909149169922,Put it on hold.,4,FasterWhisper
small,0.0,1.9425649642944336,Take a quick pause.,4,FasterWhisper
small,0.0,1.9188990592956543,Let's assess briefly.,3,FasterWhisper
small,0.0,2.3571879863739014,"No, stop.",2,FasterWhisper
small,0.3333333333333333,1.82157301902771,Hey robot stop,3,FasterWhisper
small,0.0,1.9331932067871094,stop now,2,FasterWhisper
small,0.0,1.8911218643188477,"stop, stop, stop",3,FasterWhisper
small,0.0,1.8584840297698975,stop for a while,4,FasterWhisper
small,0.0,1.8156840801239014,hold on,2,FasterWhisper
small,0.25,1.951442003250122,hold on a sec,4,FasterWhisper
small,inf,2.367039918899536,,0,FasterWhisper
small,0.0,1.9019739627838135,please continue,2,FasterWhisper
small,0.0,1.8985509872436523,let's continue,2,FasterWhisper
small,0.0,1.9972100257873535,pick up where we left off,6,FasterWhisper
small,0.0,1.9170210361480713,let's get back to it,5,FasterWhisper
small,0.0,2.03824782371521,get back,2,FasterWhisper
small,0.0,2.1373257637023926,restart,1,FasterWhisper
small,0.0,2.175483226776123,restart our journey,3,FasterWhisper
small,0.0,2.0029330253601074,carry on,2,FasterWhisper
small,0.0,1.8432719707489014,keep going,2,FasterWhisper
small,0.0,1.7618601322174072,keep moving,2,FasterWhisper
small,0.0,2.140570878982544,keep walking,2,FasterWhisper
small,0.0,2.2096099853515625,don't stop now,3,FasterWhisper
small,0.0,1.8069701194763184,continue from here,3,FasterWhisper
small,0.0,1.8985850811004639,let's move forward,3,FasterWhisper
small,0.0,1.9095869064331055,back to business,3,FasterWhisper
small,0.0,1.9491426944732666,let's keep working,3,FasterWhisper
small,0.0,2.2635419368743896,continue what you were doing,5,FasterWhisper
small,0.0,1.9860279560089111,let's finish what we started,5,FasterWhisper
small,0.0,2.0819430351257324,let's resume our previous task,5,FasterWhisper
small,0.0,1.8220419883728027,Proceed with the task.,4,FasterWhisper
small,0.0,1.807978868484497,proceed,1,FasterWhisper
small,0.0,1.7729527950286865,proceed with your plan,4,FasterWhisper
small,0.0,2.2094058990478516,Resume our progress.,3,FasterWhisper
small,2.0,7.6936750411987305,resume,1,FasterWhisper
small,0.0,2.0352070331573486,resume our plan,3,FasterWhisper
small,0.0,2.4769558906555176,Pick up where we left off.,6,FasterWhisper
small,0.0,1.7395970821380615,Keep going from here.,4,FasterWhisper
small,0.0,2.079524040222168,Carry on with the plan.,5,FasterWhisper
small,0.0,1.8409299850463867,Get back to the task.,5,FasterWhisper
small,0.0,1.972486972808838,Continue the journey.,3,FasterWhisper
small,0.0,1.9675860404968262,Pick up the thread.,4,FasterWhisper
small,0.0,2.3936400413513184,Keep moving forward.,3,FasterWhisper
small,0.0,1.9443919658660889,Back to business.,3,FasterWhisper
small,0.0,1.7533080577850342,Restart our efforts.,3,FasterWhisper
small,0.0,1.8072600364685059,Continue from this point.,4,FasterWhisper
small,0.0,2.200881004333496,Don't lose momentum.,3,FasterWhisper
small,0.0,2.4515230655670166,Carry on the project.,4,FasterWhisper
small,0.0,1.7670438289642334,Carry on,2,FasterWhisper
small,0.0,1.8537671566009521,Proceed with the plan.,4,FasterWhisper
small,0.0,1.9838159084320068,Resume our previous task.,4,FasterWhisper
small,0.0,1.9493660926818848,Keep pushing forward.,3,FasterWhisper
small,0.0,2.1524219512939453,Continue from where you were.,5,FasterWhisper
small,0.0,2.15299129486084,Go on,2,FasterWhisper
small,0.0,1.927475929260254,Move on,2,FasterWhisper
small,1.0,6.669872760772705,Go,1,FasterWhisper
small,2.0,2.293437957763672,Move,1,FasterWhisper
small,0.0,1.8710248470306396,Move forward,2,FasterWhisper
small,0.0,1.8268980979919434,Resume the navigation,3,FasterWhisper
small,0.0,1.9437549114227295,"Continue, go back",3,FasterWhisper
small,0.0,1.6813561916351318,continue,1,FasterWhisper
small,0.0,1.864344835281372,continue what you're doing,4,FasterWhisper
small,0.0,2.248565673828125,So let's start!,3,FasterWhisper
small,inf,2.0105180740356445,,0,FasterWhisper
small,0.0,1.9545197486877441,"Hello, robots.",2,FasterWhisper
small,0.0,1.779890775680542,hey robot,2,FasterWhisper
small,0.0,1.8124558925628662,hello robot,2,FasterWhisper
small,0.0,2.058925151824951,"hello, hello",2,FasterWhisper
small,0.0,2.102966785430908,Hello?,1,FasterWhisper
small,0.0,1.8400728702545166,"hello, robot",2,FasterWhisper
small,0.0,1.8150839805603027,hi robot,2,FasterWhisper
small,0.0,1.817126989364624,good morning robot,3,FasterWhisper
small,1.0,7.28092885017395,morning,1,FasterWhisper
small,0.0,1.9910728931427002,good evening robot,3,FasterWhisper
small,0.5,1.8692049980163574,moin robot,2,FasterWhisper
small,0.0,1.7883141040802002,hey there,2,FasterWhisper
small,0.0,1.9250671863555908,good afternoon robot,3,FasterWhisper
small,0.0,2.424834966659546,hello ruled b ut,4,FasterWhisper
small,1.0,1.8643221855163574,hello,1,FasterWhisper
small,1.0,6.6878821849823,hi,1,FasterWhisper
small,0.0,2.1227939128875732,Can you hear me,4,FasterWhisper
small,0.0,2.0685131549835205,Can you hear me?,4,FasterWhisper
small,0.0,2.093273639678955,"hey there, how are you doing?",6,FasterWhisper
small,0.0,1.9348747730255127,"good to see you again, robot",6,FasterWhisper
small,0.0,1.834700107574463,"hi, what's up?",3,FasterWhisper
small,0.0,1.8862450122833252,"greetings, robot",2,FasterWhisper
small,0.0,2.2392261028289795,"hello, nice to meet you",5,FasterWhisper
small,0.0,2.448873996734619,"hi there, how can I help you today?",8,FasterWhisper
small,0.0,2.0503201484680176,"what's cracking, robot?",3,FasterWhisper
small,0.0,2.0654730796813965,"yo, what's good?",3,FasterWhisper
small,0.0,2.025394916534424,"hiya, how's your day going?",5,FasterWhisper
small,0.0,2.2844631671905518,"hello, how's life treating you?",5,FasterWhisper
small,0.0,2.241793155670166,"Hey there, stranger.",3,FasterWhisper
small,1.0,1.836177110671997,"G'day, robot.",2,FasterWhisper
small,0.0,1.9446227550506592,"Salutations, my metal friend.",4,FasterWhisper
small,0.0,2.012471914291382,"Top of the morning to you, robot.",7,FasterWhisper
small,0.0,1.8426470756530762,"Howdy, partner.",2,FasterWhisper
small,1.5,2.2802608013153076,"Hola, robot.",2,FasterWhisper
small,1.0,2.0341720581054688,"Good day, mate.",3,FasterWhisper
small,1.0,1.808858871459961,"Namaste, robot.",2,FasterWhisper
small,1.0,1.8936231136322021,"Hello, sunshine.",2,FasterWhisper
small,1.5,2.100482225418091,"Aloha, robot.",2,FasterWhisper
small,1.0,1.9888980388641357,"Well, hello there.",3,FasterWhisper
small,2.0,2.5352590084075928,"Sup, robot?",2,FasterWhisper
small,0.75,2.0616989135742188,"Hey, how's it going?",4,FasterWhisper
small,1.6666666666666667,1.8994109630584717,"Hey, what's happening?",3,FasterWhisper
small,1.2,1.988621711730957,"Good to see you, robot.",5,FasterWhisper
small,0.8333333333333334,1.855959177017212,"Hey, stranger, long time no see.",6,FasterWhisper
small,1.0,2.1566059589385986,"Hey, how have you been?",5,FasterWhisper
small,1.25,2.339747905731201,"What's up, my friend?",4,FasterWhisper
small,1.0,1.9943370819091797,"Hey, hope you're doing well.",5,FasterWhisper
small,0.75,1.9268848896026611,"Yo, what's the word?",4,FasterWhisper
small,0.3333333333333333,1.8832299709320068,"Hi, what's up?",3,FasterWhisper
small,0.6666666666666666,1.7687749862670898,Hey. What's up?,3,FasterWhisper
small,0.5,1.8515799045562744,wake up,2,FasterWhisper
small,0.6666666666666666,1.7634291648864746,"wake up, robot",3,FasterWhisper
small,1.6666666666666667,2.2800369262695312,please wake up,3,FasterWhisper
small,1.0,2.359834909439087,"Hey, can you hear me",5,FasterWhisper
small,1.0,1.929123878479004,HEAR,1,FasterWhisper
small,inf,1.8140060901641846,,0,FasterWhisper
small,1.0,1.7469849586486816,yes,1,FasterWhisper
small,3.0,1.815889835357666,yuh,1,FasterWhisper
small,1.0,7.9618470668792725,"Yes, I do.",3,FasterWhisper
small,2.0,1.9653089046478271,indeed,1,FasterWhisper
small,1.5,1.8648309707641602,of course,2,FasterWhisper
small,1.0,1.8468317985534668,that sounds good,3,FasterWhisper
small,1.0,1.9560730457305908,yeah,1,FasterWhisper
small,1.0,2.49416184425354,right,1,FasterWhisper
small,2.0,7.434011936187744,yep,1,FasterWhisper
small,1.0,1.9440209865570068,uh-huh,2,FasterWhisper
small,1.0,2.2100467681884766,correct,1,FasterWhisper
small,2.5,2.0199620723724365,that's correct,2,FasterWhisper
small,1.0,1.9421067237854004,"Oh, this is very quick.",5,FasterWhisper
small,1.0,1.7952260971069336,absolutely,1,FasterWhisper
small,1.0,1.873018741607666,affirmative,1,FasterWhisper
small,1.0,1.7247660160064697,affirmed,1,FasterWhisper
small,2.0,1.7226359844207764,definitely,1,FasterWhisper
small,1.0,2.2817320823669434,for sure,2,FasterWhisper
small,2.0,1.878403902053833,sure,1,FasterWhisper
small,1.5,1.8198647499084473,you bet,2,FasterWhisper
small,1.0,1.827247142791748,without a doubt,3,FasterWhisper
small,0.0,1.8493680953979492,positively,1,FasterWhisper
small,1.0,2.1268038749694824,positive,1,FasterWhisper
small,2.0,2.2350499629974365,agreed,1,FasterWhisper
small,1.0,1.7707719802856445,I agree,2,FasterWhisper
small,1.5,1.8963239192962646,sure thing,2,FasterWhisper
small,1.0,1.8838920593261719,"Yes, that's correct.",3,FasterWhisper
small,2.0,1.9487781524658203,Absolutely.,1,FasterWhisper
small,1.0,2.256722927093506,That's right.,2,FasterWhisper
small,1.5,1.986510992050171,I agree.,2,FasterWhisper
small,1.0,1.8610038757324219,You're spot on.,3,FasterWhisper
small,2.0,1.8427200317382812,Precisely.,1,FasterWhisper
small,1.0,1.7770240306854248,I concur.,2,FasterWhisper
small,2.0,1.9316060543060303,Indeed.,1,FasterWhisper
small,6.0,2.389461040496826,Correctamundo.,1,FasterWhisper
small,0.8333333333333334,1.8481740951538086,That's exactly what I was thinking.,6,FasterWhisper
small,1.0,1.8442728519439697,exactly,1,FasterWhisper
small,1.0,1.8099660873413086,"yeah, exactly",2,FasterWhisper
small,1.0,1.9144549369812012,"oh, yes",2,FasterWhisper
small,1.0,2.5075552463531494,"emm, yes",2,FasterWhisper
small,1.0,2.064772844314575,Roger that.,2,FasterWhisper
small,3.0,1.835878849029541,Affirmative.,1,FasterWhisper
small,1.0,1.8700790405273438,You got it.,3,FasterWhisper
small,1.0,2.0616137981414795,No doubt about it.,4,FasterWhisper
small,1.3333333333333333,2.3042891025543213,Right you are.,3,FasterWhisper
small,0.75,2.2226030826568604,Sounds good to me.,4,FasterWhisper
small,0.5,1.7926359176635742,sound good,2,FasterWhisper
small,2.5,1.9537968635559082,sound great,2,FasterWhisper
small,1.0,1.8760807514190674,I'm with you on that.,5,FasterWhisper
small,0.3333333333333333,1.7493400573730469,You're absolutely right.,3,FasterWhisper
small,1.5,2.318552017211914,you're right,2,FasterWhisper
small,1.0,2.1960699558258057,That's the ticket.,3,FasterWhisper
small,0.3333333333333333,1.7877488136291504,"Bingo, that's it.",3,FasterWhisper
small,1.0,1.8165690898895264,that's it,2,FasterWhisper
small,1.0,1.8323769569396973,bingo,1,FasterWhisper
small,1.0,1.768258810043335,perfect,1,FasterWhisper
small,1.0,1.9209342002868652,great,1,FasterWhisper
small,1.0,2.3412551879882812,amazing,1,FasterWhisper
small,1.0,1.791604995727539,wonderful,1,FasterWhisper
small,3.0,1.8352539539337158,Cool.,1,FasterWhisper
small,1.0,2.0152580738067627,Go for it.,3,FasterWhisper
small,2.0,1.8851768970489502,Okay. Okay.,2,FasterWhisper
small,1.0,2.1944949626922607,thats what i said,4,FasterWhisper
small,1.0,2.0701510906219482,you heard that right,4,FasterWhisper
small,2.0,1.9594581127166748,spot on,2,FasterWhisper
small,1.5,1.97247314453125,close enough ,2,FasterWhisper
small,1.6666666666666667,1.98380708694458,"sure, thats close  ",3,FasterWhisper
small,1.0,1.8180229663848877,i think thats what was said,6,FasterWhisper
small,1.5,2.140568971633911,"basically, yeah",2,FasterWhisper
small,1.0,2.182111978530884,you understood correctly ,3,FasterWhisper
small,0.0,1.8567001819610596,that's it ,2,FasterWhisper
small,inf,2.008043050765991,,0,FasterWhisper
small,0.0,2.0258402824401855,no,1,FasterWhisper
small,1.0,1.7144980430603027,nah,1,FasterWhisper
small,1.0,2.1308059692382812,negative,1,FasterWhisper
small,1.0,2.050935983657837,false,1,FasterWhisper
small,1.0,7.2176597118377686,don't,1,FasterWhisper
small,1.0,1.6688580513000488,nay,1,FasterWhisper
small,1.0,2.295437812805176,never,1,FasterWhisper
small,2.0,2.09429669380188,never ever,2,FasterWhisper
small,0.75,2.256549835205078,I don't think so,4,FasterWhisper
small,0.6666666666666666,1.9685049057006836,don't like that,3,FasterWhisper
small,1.0,2.1136510372161865,don't do this,3,FasterWhisper
small,1.0,2.0052859783172607,no way,2,FasterWhisper
small,1.0,1.930840015411377,not really,2,FasterWhisper
small,1.5,2.4131789207458496,I disagree,2,FasterWhisper
small,0.3333333333333333,2.2857446670532227,that's not true,3,FasterWhisper
small,0.5,2.0304198265075684,Not true,2,FasterWhisper
small,0.5,1.860691785812378,Not correct,2,FasterWhisper
small,2.0,1.962998867034912,Incorrect,1,FasterWhisper
small,1.0,1.8594069480895996,Not right,2,FasterWhisper
small,1.3333333333333333,1.9750487804412842,not at all,3,FasterWhisper
small,0.75,2.381070137023926,"I'm sorry, but no",4,FasterWhisper
small,0.5,2.070991039276123,"unfortunately, no",2,FasterWhisper
small,2.5,1.8779962062835693,"sorry, no",2,FasterWhisper
small,0.8,2.0225138664245605,that doesn't work for me,5,FasterWhisper
small,1.0,2.145298957824707,won't work,2,FasterWhisper
small,0.75,1.9833052158355713,"no, that won't work",4,FasterWhisper
small,0.6666666666666666,2.5161290168762207,"no, you're wrong",3,FasterWhisper
small,6.0,2.3340489864349365,wrong!,1,FasterWhisper
small,1.0,2.370100975036621,I can't say yes to that,6,FasterWhisper
small,1.0,2.0395891666412354,that's not what I want,5,FasterWhisper
small,1.0,1.9743661880493164,I'm afraid not,3,FasterWhisper
small,1.0,1.758371114730835,I must decline,3,FasterWhisper
small,5.0,2.0995500087738037,declined,1,FasterWhisper
small,1.0,2.4338369369506836,"Sorry, but that's not possible",5,FasterWhisper
small,1.4,2.1022770404815674,I can't agree with that,5,FasterWhisper
small,0.7142857142857143,2.1222007274627686,I'm going to have to say no,7,FasterWhisper
small,2.0,2.062915086746216,I say no,3,FasterWhisper
small,0.8571428571428571,1.7945489883422852,I don't think that's a good idea,7,FasterWhisper
small,1.0,1.6857550144195557,I respectfully decline,3,FasterWhisper
small,0.6666666666666666,1.8523609638214111,That's a negative,3,FasterWhisper
small,2.0,2.326820135116577,"No, negative",2,FasterWhisper
small,1.0,1.8210301399230957,That's simply not true,4,FasterWhisper
small,0.3333333333333333,1.916029930114746,I'm not convinced,3,FasterWhisper
small,1.3333333333333333,1.8358368873596191,I'm not interested,3,FasterWhisper
small,1.25,1.9757812023162842,I don't like this,4,FasterWhisper
small,1.0,1.8230700492858887,I'm afraid I have to disagree,6,FasterWhisper
small,1.0,2.0660512447357178,Not in a million years,5,FasterWhisper
small,1.5,2.194314956665039,No chance,2,FasterWhisper
small,1.3333333333333333,2.035796880722046,That's not happening,3,FasterWhisper
small,1.0,1.9824609756469727,That's out of the question,5,FasterWhisper
small,1.25,2.0120739936828613,I can't support that,4,FasterWhisper
small,1.0,1.8238780498504639,I'm not willing to do that,6,FasterWhisper
small,1.25,2.3091089725494385,I don't believe so,4,FasterWhisper
small,1.0,2.0042808055877686,I have to reject that idea,6,FasterWhisper
small,2.0,1.7831780910491943,Rejected,1,FasterWhisper
small,1.0,1.7135088443756104,I reject,2,FasterWhisper
small,0.5,1.8372516632080078,not good,2,FasterWhisper
small,2.0,2.0983030796051025,not very good,3,FasterWhisper
small,0.8333333333333334,2.474108934402466,that sounds like a bad plan,6,FasterWhisper
small,0.5,7.1061999797821045,that's bad,2,FasterWhisper
small,2.0,1.8567969799041748,bad,1,FasterWhisper
small,1.0,2.257330894470215,heck no,2,FasterWhisper
small,1.0,1.854665994644165,What no more,3,FasterWhisper
small,1.0,1.9867486953735352,Oh shoot,2,FasterWhisper
small,1.0,1.860015869140625,No! Stop!,2,FasterWhisper
small,1.3333333333333333,1.9935078620910645,"no, you misunderstood",3,FasterWhisper
small,0.75,1.8024382591247559,that's not quite right,4,FasterWhisper
small,0.0,1.9903109073638916,not about ,2,FasterWhisper
small,inf,9.382241010665894,,0,FasterWhisper
small,1.0,2.138097047805786, 1.5% 1.5% 1.5% 1.5% 1.5% 1.5%,6,FasterWhisper
small,21.0,29.297587871551514, You,1,FasterWhisper
small,1.0,2.050257921218872, 1.5G 2.5G 1.5G 1.5G 1.5G 1.5G 1.5G,7,FasterWhisper
small,0.5,1.84102201461792, Let's do it right. Let's do it right.,8,FasterWhisper
small,inf,2.319575071334839,,0,FasterWhisper
small,inf,2.136125087738037,............,0,FasterWhisper
small,1.0,2.080897092819214,what the heck so much someone goes tears,8,FasterWhisper
small,1.0,1.8839900493621826,"Um, Um, um, uh, um, um, um,",7,FasterWhisper
small,1.3333333333333333,1.9535200595855713,activate. An X.,3,FasterWhisper
small,1.0,1.9744558334350586,U grossity hg,3,FasterWhisper
small,1.3333333333333333,2.3253378868103027,I knew it.,3,FasterWhisper
small,1.0,1.877357006072998,The I not not,4,FasterWhisper
small,3.5,1.9537310600280762,Just like.,2,FasterWhisper
small,1.0,1.8696517944335938,But. But. But. But. But. But.,6,FasterWhisper
small,5.333333333333333,2.3382067680358887,is eating banjim.,3,FasterWhisper
small,0.9375,2.415186882019043,"Oh, I don't know. I don't know what to do. I don't know what to do.",16,FasterWhisper
small,3.8,2.3868050575256348,Denise uhhhhh arguing what and,5,FasterWhisper
small,1.0,2.2745988368988037,"I am not Beau, very good woman I am even after sitting on the stage So I usually need",19,FasterWhisper
small,1.0,1.9807710647583008,"Yeah, I thought I'm here. What you were here, what you were in English.",14,FasterWhisper
small,1.0,2.277139902114868,Pen enthusiasm American,3,FasterWhisper
small,1.0,2.034020185470581,"No, I Twenty.",3,FasterWhisper
small,5.0,2.009169101715088,a,1,FasterWhisper
small,1.0,1.927947998046875,You have split out here.,5,FasterWhisper
small,4.4,2.5115370750427246,Now we'll raise this hole.,5,FasterWhisper
small,0.9565217391304348,1.8910911083221436,"I think I will follow up with Sana If you like this version of old-school favourite, I'll apply it in B Hafez",23,FasterWhisper
small,1.0,2.159903049468994,you,1,FasterWhisper
small,inf,2.137122869491577,...,0,FasterWhisper
small,1.0,1.929757833480835,"You know, we don't shoot our ways",7,FasterWhisper
small,1.0,2.045837163925171,It's not so bad. It's not so bad. It's not so bad.,12,FasterWhisper
small,2.25,2.2829082012176514,I can't wait a while for this party,8,FasterWhisper
small,0.8947368421052632,2.4854016304016113,"I think I'm going to leave the link back. Well, maybe you won't have to go get the plan.",19,FasterWhisper
small,1.0,2.2925219535827637,"No, no, she didn't touch the phone at the end.",10,FasterWhisper
small,1.0,1.8731131553649902,This is aweaa,3,FasterWhisper
small,13.0,2.2205231189727783,Silence.,1,FasterWhisper
small,0.9230769230769231,1.7667977809906006,"Egypt would stand in a potion that was stroke, and suppose to die.",13,FasterWhisper
small,1.0,1.800048828125, And you are.,3,FasterWhisper
small,1.0,1.8276190757751465, eSR for Fl,3,FasterWhisper
small,1.0,2.4996111392974854, Passion love. When.,3,FasterWhisper
small,1.6666666666666667,2.0316946506500244, That's Psy dealers.,3,FasterWhisper
small,1.4,2.004978895187378, And I got over there.,5,FasterWhisper
small,1.0,2.0150551795959473, When is the year Motor pick upimage,7,FasterWhisper
small,1.0,1.9600777626037598,I'll apply it in B Hafez,6,FasterWhisper
small,1.0,2.529716968536377," Well, good, good. You can.",5,FasterWhisper
small,1.0,1.8808531761169434," Okay. Oh, it's saying something.",5,FasterWhisper
small,3.25,5.18620491027832," So, that does it.",4,FasterWhisper
small,1.0,1.7936809062957764,"But, uh, Uh, Uh, Uh, Uh, Uh, Uh, Uh, Uh, Uh,",11,FasterWhisper
small,5.0,2.5612659454345703, there.,1,FasterWhisper
small,1.0,1.7711267471313477,Pause. Pause. Pause. Pause. Pause.,5,FasterWhisper
small,2.0,8.261923789978027, A,1,FasterWhisper
small,1.0,1.8130979537963867,Zhuangzong hat,2,FasterWhisper
small,2.0,1.935985803604126," Oh, oh.",2,FasterWhisper
small,2.75,3.0059170722961426,Silence. Silence. Silence. Silence.,4,FasterWhisper
small,0.9655172413793104,2.5767180919647217, There is a question. I think we have to get started. There is a question. I think we have to get started. I think we have to get started.,29,FasterWhisper
small,1.0,2.193077802658081, What is the purpose of evidence that Application and fined,10,FasterWhisper
small,1.0,1.8339159488677979, My tasks are there.,4,FasterWhisper
small,1.0,2.0404491424560547, I think it's all.,4,FasterWhisper
small,1.0,2.2469491958618164, ready. So I think like,5,FasterWhisper
small,2.0,61.72117590904236, uh here hero but,4,FasterWhisper
small,1.0,2.064394950866699,and and and and and and and,7,FasterWhisper
small,2.0,1.8989379405975342, Three.,1,FasterWhisper
small,1.0,1.8561179637908936, You What?,2,FasterWhisper
small,3.0,1.9255931377410889,AMazz,1,FasterWhisper
small,1.0,2.0917370319366455,Give me good.,3,FasterWhisper
small,1.0,2.2176051139831543,We can.,2,FasterWhisper
small,1.0,1.7119758129119873,I,1,FasterWhisper
small,3.0,1.933967113494873,Or.,1,FasterWhisper
small,4.0,1.9921510219573975,".\""\"" diesel",1,FasterWhisper
small,1.75,1.9845678806304932,Click the subscribe button.,4,FasterWhisper
small,1.2857142857142858,2.82633900642395,Do you wish to get a job?,7,FasterWhisper
small,1.4,1.930699110031128, is is is is is,5,FasterWhisper
small,1.5714285714285714,2.078153371810913,"One, two, three, and one, two, three.",7,FasterWhisper
small,1.0,1.8217918872833252,I'm worried. Do you wish to find a way to follow? ,11,FasterWhisper
small,3.0,1.8390140533447266, cameras.,1,FasterWhisper
small,2.3333333333333335,2.5574288368225098,Thanks for watching!,3,FasterWhisper
small,3.142857142857143,2.4840619564056396,Do you want to take that one?,7,FasterWhisper
small,1.0,2.4074392318725586,And reality is really good. And we talk about D because we think about Michael Andy because Michael soci has amazing backgrounds and,23,FasterWhisper
small,1.0,1.8368818759918213,Can you take me to a...,6,FasterWhisper
small,12.0,2.7700560092926025, Another question?,2,FasterWhisper
small,0.84,2.1667070388793945,"And I'm going to turn it over to Frank. Frank, second comment. That's our new channel. I hope this channel is so safe. Thank you.",25,FasterWhisper
small,1.0,1.926304817199707,Welcome to our home. Thanks a lot. Thank you.,9,FasterWhisper
small,1.4285714285714286,2.2294468879699707,"for this performance. One, two, three, four.",7,FasterWhisper
small,1.0,2.0349507331848145,"One, two, three, four, three, four, five, six, seven, eight.",10,FasterWhisper
small,1.6,1.9752681255340576,So I'm taking the disorder.,5,FasterWhisper
small,4.125,2.854382038116455,What kind of a channel do you want?,8,FasterWhisper
small,1.0625,2.9576690196990967,"In the next refinery, you can move back and forth to be the year-to-year, Sidney premiere 2018 P It will be Colorado years ago, and meaning from Metz and 199thiggs.",32,FasterWhisper
small,0.9459459459459459,1.8859968185424805,"dataset on the internet or that if you can small channel where you have those targets to scan for, on the web, the URL dropout. I just want you to know that if you go into the",37,FasterWhisper
small,1.5,1.941542148590088,I don't know where to land.,6,FasterWhisper
small,1.0,1.929894208908081,Oh. to the next talk. What's your next talk? What's your next talk? What's your next talk?,17,FasterWhisper
small,2.25,2.101548910140991,I must be Bruce,4,FasterWhisper
small,1.0,1.9471619129180908,"Oh Do it. Do it, or is it... but",9,FasterWhisper
small,2.1666666666666665,2.125938892364502,You don't wanna do anything Oh,6,FasterWhisper
small,1.0,1.7762749195098877,He was looking for that space. There on top of that fence. Aww.,13,FasterWhisper
small,1.0,1.6758100986480713,It's hard. ,2,FasterWhisper
small,1.5,7.184027194976807,There's FIRE,2,FasterWhisper
small,1.0,1.7128260135650635,richi messus,2,FasterWhisper
small,6.0,1.7866230010986328,ness,1,FasterWhisper
small,1.0,1.6807050704956055,You want to try it on?,6,FasterWhisper
small,2.3333333333333335,1.8696160316467285,bound sp Well...,3,FasterWhisper
small,1.0,1.8447041511535645,I think that scale will be better,7,FasterWhisper
small,0.8571428571428571,12.09712815284729,I'll tell him I'm a pretty woman,7,FasterWhisper
